1013,11,0.1,4,11,0,0,2.0,2,1.0
1013,11,0.1,4,12,0,0,2.0,2,1.0
1013,11,0.1,4,13,0,0,2.0,2,1.0
1013,11,0.1,4,14,0,0,2.0,2,1.0
1013,11,0.1,4,15,0,0,2.0,2,1.0
1013,11,0.1,4,16,0,0,2.0,2,1.0
1013,11,0.1,4,17,0,0,2.0,2,1.0
1013,11,0.1,4,18,0,0,2.0,2,1.0
1013,11,0.1,4,19,0,0,2.0,2,1.0
1013,11,0.1,4,20,0,0,2.0,2,1.0
1013,11,0.1,4,21,0,0,2.0,2,1.0
1013,11,0.1,4,22,0,0,2.0,2,1.0
1013,11,0.1,4,23,0,0,2.0,2,1.0
1013,11,0.1,4,24,0,0,2.0,2,1.0
1013,11,0.1,4,25,0,0,2.0,2,1.0
1013,11,0.1,4,26,0,0,2.0,2,1.0
1013,11,0.1,4,27,0,0,2.0,2,1.0
1013,11,0.1,4,28,0,0,2.0,2,1.0
1013,11,0.1,4,29,0,0,2.0,2,1.0
1013,11,0.1,4,30,0,0,2.0,2,1.0
1013,11,0.1,4,31,0,0,2.0,2,1.0
1013,11,0.1,4,32,0,0,2.0,2,1.0
1013,11,0.1,4,33,0,0,2.0,2,1.0
1013,11,0.1,4,34,0,0,2.0,2,1.0
1013,11,0.1,4,35,0,0,2.0,2,1.0
1013,11,0.1,4,36,0,0,2.0,2,1.0
1013,11,0.1,4,37,0,0,2.0,2,1.0
1013,11,0.1,4,38,0,0,2.0,2,1.0
1013,11,0.1,4,39,0,0,2.0,2,1.0
1013,11,0.1,4,40,0,0,2.0,2,1.0
1013,11,0.1,4,41,0,0,2.0,2,1.0
1013,11,0.1,4,42,0,0,2.0,2,1.0
1013,11,0.1,4,43,0,0,2.0,2,1.0
1013,11,0.1,4,44,0,0,2.0,2,1.0
1013,11,0.1,4,45,0,0,2.0,2,1.0
1013,11,0.1,4,46,0,0,2.0,2,1.0
1013,11,0.1,4,47,0,0,2.0,2,1.0
1013,11,0.1,4,48,0,0,2.0,2,1.0
1013,11,0.1,4,49,0,0,2.0,2,1.0
1013,11,0.1,4,50,0,0,2.0,2,1.0
1013,11,0.1,4,51,0,0,2.0,2,1.0
1013,11,0.1,4,52,0,0,2.0,2,1.0
1013,11,0.1,4,53,0,0,2.0,2,1.0
1013,11,0.1,4,54,0,0,2.0,2,1.0
1013,11,0.1,4,55,0,0,2.0,2,1.0
1013,11,0.1,4,56,0,0,2.0,2,1.0
1013,11,0.1,4,57,0,0,2.0,2,1.0
1013,11,0.1,4,58,0,0,2.0,2,1.0
1013,11,0.1,4,59,0,0,2.0,2,1.0
1013,11,0.1,4,60,0,0,2.0,2,1.0
1013,11,0.1,4,61,0,0,2.0,2,1.0
1013,11,0.1,4,62,0,0,2.0,2,1.0
1013,11,0.1,4,63,0,0,2.0,2,1.0
1013,11,0.1,4,64,0,0,2.0,2,1.0
1013,11,0.1,4,65,0,0,2.0,2,1.0
1013,11,0.1,4,66,0,0,2.0,2,1.0
1013,11,0.1,4,67,0,0,2.0,2,1.0
1013,11,0.1,4,68,0,0,2.0,2,1.0
1013,11,0.1,4,69,0,0,2.0,2,1.0
1013,11,0.1,4,70,0,0,2.0,2,1.0
1013,11,0.1,4,71,0,0,2.0,2,1.0
1013,11,0.1,4,72,0,0,2.0,2,1.0
1013,11,0.1,4,73,0,0,2.0,2,1.0
1013,11,0.1,4,74,0,0,2.0,2,1.0
1013,11,0.1,4,75,0,0,2.0,2,1.0
1013,11,0.1,4,76,0,0,2.0,2,1.0
1013,11,0.1,4,77,0,0,2.0,2,1.0
1013,11,0.1,4,78,0,0,2.0,2,1.0
1013,11,0.1,4,79,0,0,2.0,2,1.0
1013,11,0.1,4,80,0,0,2.0,2,1.0
1013,11,0.1,4,81,0,0,2.0,2,1.0
1013,11,0.1,4,82,0,0,2.0,2,1.0
1013,11,0.1,4,83,0,0,2.0,2,1.0
1013,11,0.1,4,84,0,0,2.0,2,1.0
1013,11,0.1,4,85,0,0,2.0,2,1.0
1013,11,0.1,4,86,0,0,2.0,2,1.0
1013,11,0.1,4,87,0,0,2.0,2,1.0
1013,11,0.1,4,88,0,0,2.0,2,1.0
1013,11,0.1,4,89,0,0,2.0,2,1.0
1013,11,0.1,4,90,0,0,2.0,2,1.0
1013,11,0.1,4,91,0,0,2.0,2,1.0
1013,11,0.1,4,92,0,0,2.0,2,1.0
1013,11,0.1,4,93,0,0,2.0,2,1.0
1013,11,0.1,4,94,0,0,2.0,2,1.0
1013,11,0.1,4,95,0,0,2.0,2,1.0
1013,11,0.1,4,96,0,0,2.0,2,1.0
1013,11,0.1,4,97,0,0,2.0,2,1.0
1013,11,0.1,4,98,0,0,2.0,2,1.0
1013,11,0.1,4,99,0,0,2.0,2,1.0
1013,11,0.1,5,0,0,0,,2,
1013,11,0.1,5,1,0,0,2.0,2,1.0
1013,11,0.1,5,2,0,0,2.0,2,1.0
1013,11,0.1,5,3,0,0,2.0,2,1.0
1013,11,0.1,5,4,0,0,2.0,2,1.0
1013,11,0.1,5,5,0,0,2.0,2,1.0
1013,11,0.1,5,6,0,0,2.0,2,1.0
1013,11,0.1,5,7,0,0,2.0,2,1.0
1013,11,0.1,5,8,0,0,2.0,2,1.0
1013,11,0.1,5,9,0,0,2.0,2,1.0
1013,11,0.1,5,10,0,0,2.0,2,1.0
1013,11,0.1,5,11,0,0,2.0,2,1.0
1013,11,0.1,5,12,0,0,2.0,2,1.0
1013,11,0.1,5,13,0,0,2.0,2,1.0
1013,11,0.1,5,14,0,0,2.0,2,1.0
1013,11,0.1,5,15,0,0,2.0,2,1.0
1013,11,0.1,5,16,0,0,2.0,2,1.0
1013,11,0.1,5,17,0,0,2.0,2,1.0
1013,11,0.1,5,18,0,0,2.0,2,1.0
1013,11,0.1,5,19,0,0,2.0,2,1.0
1013,11,0.1,5,20,0,0,2.0,2,1.0
1013,11,0.1,5,21,0,0,2.0,2,1.0
1013,11,0.1,5,22,0,0,2.0,2,1.0
1013,11,0.1,5,23,0,0,2.0,2,1.0
1013,11,0.1,5,24,0,0,2.0,2,1.0
1013,11,0.1,5,25,0,0,2.0,2,1.0
1013,11,0.1,5,26,0,0,2.0,2,1.0
1013,11,0.1,5,27,0,0,2.0,2,1.0
1013,11,0.1,5,28,0,0,2.0,2,1.0
1013,11,0.1,5,29,0,0,2.0,2,1.0
1013,11,0.1,5,30,0,0,2.0,2,1.0
1013,11,0.1,5,31,0,0,2.0,2,1.0
1013,11,0.1,5,32,0,0,2.0,2,1.0
1013,11,0.1,5,33,0,0,2.0,2,1.0
1013,11,0.1,5,34,0,0,2.0,2,1.0
1013,11,0.1,5,35,0,0,2.0,2,1.0
1013,11,0.1,5,36,0,0,2.0,2,1.0
1013,11,0.1,5,37,0,0,2.0,2,1.0
1013,11,0.1,5,38,0,0,2.0,2,1.0
1013,11,0.1,5,39,0,0,2.0,2,1.0
1013,11,0.1,5,40,0,0,2.0,2,1.0
1013,11,0.1,5,41,0,0,2.0,2,1.0
1013,11,0.1,5,42,0,0,2.0,2,1.0
1013,11,0.1,5,43,0,0,2.0,2,1.0
1013,11,0.1,5,44,0,0,2.0,2,1.0
1013,11,0.1,5,45,0,0,2.0,2,1.0
1013,11,0.1,5,46,0,0,2.0,2,1.0
1013,11,0.1,5,47,0,0,2.0,2,1.0
1013,11,0.1,5,48,0,0,2.0,2,1.0
1013,11,0.1,5,49,0,0,2.0,2,1.0
1013,11,0.1,5,50,0,0,2.0,2,1.0
1013,11,0.1,5,51,0,0,2.0,2,1.0
1013,11,0.1,5,52,0,0,2.0,2,1.0
1013,11,0.1,5,53,0,0,2.0,2,1.0
1013,11,0.1,5,54,0,0,2.0,2,1.0
1013,11,0.1,5,55,0,0,2.0,2,1.0
1013,11,0.1,5,56,0,0,2.0,2,1.0
1013,11,0.1,5,57,0,0,2.0,2,1.0
1013,11,0.1,5,58,0,0,2.0,2,1.0
1013,11,0.1,5,59,0,0,2.0,2,1.0
1013,11,0.1,5,60,0,0,2.0,2,1.0
1013,11,0.1,5,61,0,0,2.0,2,1.0
1013,11,0.1,5,62,0,0,2.0,2,1.0
1013,11,0.1,5,63,0,0,2.0,2,1.0
1013,11,0.1,5,64,0,0,2.0,2,1.0
1013,11,0.1,5,65,0,0,2.0,2,1.0
1013,11,0.1,5,66,0,0,2.0,2,1.0
1013,11,0.1,5,67,0,0,2.0,2,1.0
1013,11,0.1,5,68,0,0,2.0,2,1.0
1013,11,0.1,5,69,0,0,2.0,2,1.0
1013,11,0.1,5,70,0,0,2.0,2,1.0
1013,11,0.1,5,71,0,0,2.0,2,1.0
1013,11,0.1,5,72,0,0,2.0,2,1.0
1013,11,0.1,5,73,0,0,2.0,2,1.0
1013,11,0.1,5,74,0,0,2.0,2,1.0
1013,11,0.1,5,75,0,0,2.0,2,1.0
1013,11,0.1,5,76,0,0,2.0,2,1.0
1013,11,0.1,5,77,0,0,2.0,2,1.0
1013,11,0.1,5,78,0,0,2.0,2,1.0
1013,11,0.1,5,79,0,0,2.0,2,1.0
1013,11,0.1,5,80,0,0,2.0,2,1.0
1013,11,0.1,5,81,0,0,2.0,2,1.0
1013,11,0.1,5,82,0,0,2.0,2,1.0
1013,11,0.1,5,83,0,0,2.0,2,1.0
1013,11,0.1,5,84,0,0,2.0,2,1.0
1013,11,0.1,5,85,0,0,2.0,2,1.0
1013,11,0.1,5,86,0,0,2.0,2,1.0
1013,11,0.1,5,87,0,0,2.0,2,1.0
1013,11,0.1,5,88,0,0,2.0,2,1.0
1013,11,0.1,5,89,0,0,2.0,2,1.0
1013,11,0.1,5,90,0,0,2.0,2,1.0
1013,11,0.1,5,91,0,0,2.0,2,1.0
1013,11,0.1,5,92,0,0,2.0,2,1.0
1013,11,0.1,5,93,0,0,2.0,2,1.0
1013,11,0.1,5,94,0,0,2.0,2,1.0
1013,11,0.1,5,95,0,0,2.0,2,1.0
1013,11,0.1,5,96,0,0,2.0,2,1.0
1013,11,0.1,5,97,0,0,2.0,2,1.0
1013,11,0.1,5,98,0,0,2.0,2,1.0
1013,11,0.1,5,99,0,0,2.0,2,1.0
1013,11,0.1,6,0,1,-1,,6,
1013,11,0.1,6,1,0,0,6.0,6,1.0
1013,11,0.1,6,2,1,-1,6.0,6,1.0
1013,11,0.1,6,3,0,0,6.0,6,1.0
1013,11,0.1,6,4,1,-1,6.0,6,1.0
1013,11,0.1,6,5,0,0,6.0,6,1.0
1013,11,0.1,6,6,1,1,6.0,6,1.0
1013,11,0.1,6,7,1,-1,6.0,6,1.0
1013,11,0.1,6,8,0,0,6.0,6,1.0
1013,11,0.1,6,9,1,-1,6.0,6,1.0
1013,11,0.1,6,10,0,0,6.0,6,1.0
1013,11,0.1,6,11,1,-1,6.0,6,1.0
1013,11,0.1,6,12,0,0,6.0,6,1.0
1013,11,0.1,6,13,1,-1,6.0,6,1.0
1013,11,0.1,6,14,0,0,6.0,6,1.0
1013,11,0.1,6,15,1,-1,6.0,6,1.0
1013,11,0.1,6,16,0,0,6.0,6,1.0
1013,11,0.1,6,17,1,-1,6.0,6,1.0
1013,11,0.1,6,18,0,0,6.0,6,1.0
1013,11,0.1,6,19,1,-1,6.0,6,1.0
1013,11,0.1,6,20,0,0,6.0,6,1.0
1013,11,0.1,6,21,1,-1,6.0,6,1.0
1013,11,0.1,6,22,0,0,6.0,6,1.0
1013,11,0.1,6,23,1,-1,6.0,6,1.0
1013,11,0.1,6,24,0,0,6.0,6,1.0
1013,11,0.1,6,25,1,-1,6.0,6,1.0
1013,11,0.1,6,26,0,0,6.0,6,1.0
1013,11,0.1,6,27,1,-1,6.0,6,1.0
1013,11,0.1,6,28,0,0,6.0,6,1.0
1013,11,0.1,6,29,1,-1,6.0,6,1.0
1013,11,0.1,6,30,0,0,6.0,6,1.0
1013,11,0.1,6,31,1,-1,6.0,6,1.0
1013,11,0.1,6,32,0,0,6.0,6,1.0
1013,11,0.1,6,33,1,-1,6.0,6,1.0
1013,11,0.1,6,34,0,0,6.0,6,1.0
1013,11,0.1,6,35,1,-1,6.0,6,1.0
1013,11,0.1,6,36,0,0,6.0,6,1.0
1013,11,0.1,6,37,1,-1,6.0,6,1.0
1013,11,0.1,6,38,0,0,6.0,6,1.0
1013,11,0.1,6,39,1,-1,6.0,6,1.0
1013,11,0.1,6,40,0,0,6.0,6,1.0
1013,11,0.1,6,41,1,-1,6.0,6,1.0
1013,11,0.1,6,42,0,0,6.0,6,1.0
1013,11,0.1,6,43,1,-1,6.0,6,1.0
1013,11,0.1,6,44,0,0,6.0,6,1.0
1013,11,0.1,6,45,1,-1,6.0,6,1.0
1013,11,0.1,6,46,0,0,6.0,6,1.0
1013,11,0.1,6,47,1,-1,6.0,6,1.0
1013,11,0.1,6,48,0,0,6.0,6,1.0
1013,11,0.1,6,49,1,-1,6.0,6,1.0
1013,11,0.1,6,50,0,0,6.0,6,1.0
1013,11,0.1,6,51,1,-1,6.0,6,1.0
1013,11,0.1,6,52,0,0,6.0,6,1.0
1013,11,0.1,6,53,1,-1,6.0,6,1.0
1013,11,0.1,6,54,0,0,6.0,6,1.0
1013,11,0.1,6,55,1,-1,6.0,6,1.0
1013,11,0.1,6,56,0,0,6.0,6,1.0
1013,11,0.1,6,57,1,-1,6.0,6,1.0
1013,11,0.1,6,58,0,0,6.0,6,1.0
1013,11,0.1,6,59,1,-1,6.0,6,1.0
1013,11,0.1,6,60,0,0,6.0,6,1.0
1013,11,0.1,6,61,1,-1,6.0,6,1.0
1013,11,0.1,6,62,0,0,6.0,6,1.0
1013,11,0.1,6,63,1,-1,6.0,6,1.0
1013,11,0.1,6,64,0,0,6.0,6,1.0
1013,11,0.1,6,65,1,-1,6.0,6,1.0
1013,11,0.1,6,66,0,0,6.0,6,1.0
1013,11,0.1,6,67,1,-1,6.0,6,1.0
1013,11,0.1,6,68,0,0,6.0,6,1.0
1013,11,0.1,6,69,1,-1,6.0,6,1.0
1013,11,0.1,6,70,0,0,6.0,6,1.0
1013,11,0.1,6,71,1,-1,6.0,6,1.0
1013,11,0.1,6,72,0,0,6.0,6,1.0
1013,11,0.1,6,73,1,-1,6.0,6,1.0
1013,11,0.1,6,74,0,0,6.0,6,1.0
1013,11,0.1,6,75,1,-1,6.0,6,1.0
1013,11,0.1,6,76,0,0,6.0,6,1.0
1013,11,0.1,6,77,1,-1,6.0,6,1.0
1013,11,0.1,6,78,0,0,6.0,6,1.0
1013,11,0.1,6,79,1,-1,6.0,6,1.0
1013,11,0.1,6,80,0,0,6.0,6,1.0
1013,11,0.1,6,81,1,-1,6.0,6,1.0
1013,11,0.1,6,82,0,0,6.0,6,1.0
1013,11,0.1,6,83,1,-1,6.0,6,1.0
1013,11,0.1,6,84,0,0,6.0,6,1.0
1013,11,0.1,6,85,1,-1,6.0,6,1.0
1013,11,0.1,6,86,0,0,6.0,6,1.0
1013,11,0.1,6,87,1,-1,6.0,6,1.0
1013,11,0.1,6,88,0,0,6.0,6,1.0
1013,11,0.1,6,89,1,-1,6.0,6,1.0
1013,11,0.1,6,90,0,0,6.0,6,1.0
1013,11,0.1,6,91,1,-1,6.0,6,1.0
1013,11,0.1,6,92,0,0,6.0,6,1.0
1013,11,0.1,6,93,1,-1,6.0,6,1.0
1013,11,0.1,6,94,0,0,6.0,6,1.0
1013,11,0.1,6,95,1,-1,6.0,6,1.0
1013,11,0.1,6,96,0,0,6.0,6,1.0
1013,11,0.1,6,97,1,-1,6.0,6,1.0
1013,11,0.1,6,98,0,0,6.0,6,1.0
1013,11,0.1,6,99,1,-1,6.0,6,1.0
1013,11,0.1,7,0,1,-1,,7,
1013,11,0.1,7,1,1,-1,7.0,7,1.0
1013,11,0.1,7,2,1,-1,7.0,7,1.0
1013,11,0.1,7,3,1,1,7.0,7,1.0
1013,11,0.1,7,4,1,-1,7.0,7,1.0
1013,11,0.1,7,5,1,1,7.0,7,1.0
1013,11,0.1,7,6,1,1,7.0,7,1.0
1013,11,0.1,7,7,1,-1,7.0,7,1.0
1013,11,0.1,7,8,1,-1,7.0,7,1.0
1013,11,0.1,7,9,1,-1,7.0,7,1.0
1013,11,0.1,7,10,1,-1,7.0,7,1.0
1013,11,0.1,7,11,1,-1,7.0,7,1.0
1013,11,0.1,7,12,1,-1,7.0,7,1.0
1013,11,0.1,7,13,1,-1,7.0,7,1.0
1013,11,0.1,7,14,1,-1,7.0,7,1.0
1013,11,0.1,7,15,1,-1,7.0,7,1.0
1013,11,0.1,7,16,1,-1,7.0,7,1.0
1013,11,0.1,7,17,1,-1,7.0,7,1.0
1013,11,0.1,7,18,1,-1,7.0,7,1.0
1013,11,0.1,7,19,1,-1,7.0,7,1.0
1013,11,0.1,7,20,1,-1,7.0,7,1.0
1013,11,0.1,7,21,1,-1,7.0,7,1.0
1013,11,0.1,7,22,1,-1,7.0,7,1.0
1013,11,0.1,7,23,1,-1,7.0,7,1.0
1013,11,0.1,7,24,1,-1,7.0,7,1.0
1013,11,0.1,7,25,1,-1,7.0,7,1.0
1013,11,0.1,7,26,1,-1,7.0,7,1.0
1013,11,0.1,7,27,1,-1,7.0,7,1.0
1013,11,0.1,7,28,1,-1,7.0,7,1.0
1013,11,0.1,7,29,1,-1,7.0,7,1.0
1013,11,0.1,7,30,1,-1,7.0,7,1.0
1013,11,0.1,7,31,1,-1,7.0,7,1.0
1013,11,0.1,7,32,1,-1,7.0,7,1.0
1013,11,0.1,7,33,1,-1,7.0,7,1.0
1013,11,0.1,7,34,1,-1,7.0,7,1.0
1013,11,0.1,7,35,1,-1,7.0,7,1.0
1013,11,0.1,7,36,1,-1,7.0,7,1.0
1013,11,0.1,7,37,1,-1,7.0,7,1.0
1013,11,0.1,7,38,1,-1,7.0,7,1.0
1013,11,0.1,7,39,1,-1,7.0,7,1.0
1013,11,0.1,7,40,1,-1,7.0,7,1.0
1013,11,0.1,7,41,1,-1,7.0,7,1.0
1013,11,0.1,7,42,1,-1,7.0,7,1.0
1013,11,0.1,7,43,1,-1,7.0,7,1.0
1013,11,0.1,7,44,1,-1,7.0,7,1.0
1013,11,0.1,7,45,1,-1,7.0,7,1.0
1013,11,0.1,7,46,1,-1,7.0,7,1.0
1013,11,0.1,7,47,1,-1,7.0,7,1.0
1013,11,0.1,7,48,1,-1,7.0,7,1.0
1013,11,0.1,7,49,1,-1,7.0,7,1.0
1013,11,0.1,7,50,1,-1,7.0,7,1.0
1013,11,0.1,7,51,1,-1,7.0,7,1.0
1013,11,0.1,7,52,1,-1,7.0,7,1.0
1013,11,0.1,7,53,1,-1,7.0,7,1.0
1013,11,0.1,7,54,1,-1,7.0,7,1.0
1013,11,0.1,7,55,1,-1,7.0,7,1.0
1013,11,0.1,7,56,1,-1,7.0,7,1.0
1013,11,0.1,7,57,1,-1,7.0,7,1.0
1013,11,0.1,7,58,1,-1,7.0,7,1.0
1013,11,0.1,7,59,1,-1,7.0,7,1.0
1013,11,0.1,7,60,1,-1,7.0,7,1.0
1013,11,0.1,7,61,1,-1,7.0,7,1.0
1013,11,0.1,7,62,1,-1,7.0,7,1.0
1013,11,0.1,7,63,1,-1,7.0,7,1.0
1013,11,0.1,7,64,1,-1,7.0,7,1.0
1013,11,0.1,7,65,1,-1,7.0,7,1.0
1013,11,0.1,7,66,1,-1,7.0,7,1.0
1013,11,0.1,7,67,1,-1,7.0,7,1.0
1013,11,0.1,7,68,1,-1,7.0,7,1.0
1013,11,0.1,7,69,1,-1,7.0,7,1.0
1013,11,0.1,7,70,1,-1,7.0,7,1.0
1013,11,0.1,7,71,1,-1,7.0,7,1.0
1013,11,0.1,7,72,1,-1,7.0,7,1.0
1013,11,0.1,7,73,1,-1,7.0,7,1.0
1013,11,0.1,7,74,1,-1,7.0,7,1.0
1013,11,0.1,7,75,1,-1,7.0,7,1.0
1013,11,0.1,7,76,1,-1,7.0,7,1.0
1013,11,0.1,7,77,1,-1,7.0,7,1.0
1013,11,0.1,7,78,1,-1,7.0,7,1.0
1013,11,0.1,7,79,1,-1,7.0,7,1.0
1013,11,0.1,7,80,1,-1,7.0,7,1.0
1013,11,0.1,7,81,1,-1,7.0,7,1.0
1013,11,0.1,7,82,1,-1,7.0,7,1.0
1013,11,0.1,7,83,1,-1,7.0,7,1.0
1013,11,0.1,7,84,1,-1,7.0,7,1.0
1013,11,0.1,7,85,1,-1,7.0,7,1.0
1013,11,0.1,7,86,1,-1,7.0,7,1.0
1013,11,0.1,7,87,1,-1,7.0,7,1.0
1013,11,0.1,7,88,1,-1,7.0,7,1.0
1013,11,0.1,7,89,1,-1,7.0,7,1.0
1013,11,0.1,7,90,1,-1,7.0,7,1.0
1013,11,0.1,7,91,1,-1,7.0,7,1.0
1013,11,0.1,7,92,1,-1,7.0,7,1.0
1013,11,0.1,7,93,1,-1,7.0,7,1.0
1013,11,0.1,7,94,1,-1,7.0,7,1.0
1013,11,0.1,7,95,1,-1,7.0,7,1.0
1013,11,0.1,7,96,1,-1,7.0,7,1.0
1013,11,0.1,7,97,1,-1,7.0,7,1.0
1013,11,0.1,7,98,1,-1,7.0,7,1.0
1013,11,0.1,7,99,1,-1,7.0,7,1.0
1013,11,0.1,8,0,1,-1,,7,
1013,11,0.1,8,1,1,-1,7.0,7,1.0
1013,11,0.1,8,2,1,-1,7.0,7,1.0
1013,11,0.1,8,3,1,1,7.0,7,1.0
1013,11,0.1,8,4,1,-1,7.0,7,1.0
1013,11,0.1,8,5,1,1,7.0,7,1.0
1013,11,0.1,8,6,1,1,7.0,7,1.0
1013,11,0.1,8,7,1,-1,7.0,7,1.0
1013,11,0.1,8,8,1,-1,7.0,7,1.0
1013,11,0.1,8,9,1,-1,7.0,7,1.0
1013,11,0.1,8,10,1,-1,7.0,7,1.0
1013,11,0.1,8,11,1,-1,7.0,7,1.0
1013,11,0.1,8,12,1,-1,7.0,7,1.0
1013,11,0.1,8,13,1,-1,7.0,7,1.0
1013,11,0.1,8,14,1,-1,7.0,7,1.0
1013,11,0.1,8,15,1,-1,7.0,7,1.0
1013,11,0.1,8,16,1,-1,7.0,7,1.0
1013,11,0.1,8,17,1,-1,7.0,7,1.0
1013,11,0.1,8,18,1,-1,7.0,7,1.0
1013,11,0.1,8,19,1,-1,7.0,7,1.0
1013,11,0.1,8,20,1,-1,7.0,7,1.0
1013,11,0.1,8,21,1,-1,7.0,7,1.0
1013,11,0.1,8,22,1,-1,7.0,7,1.0
1013,11,0.1,8,23,1,-1,7.0,7,1.0
1013,11,0.1,8,24,1,-1,7.0,7,1.0
1013,11,0.1,8,25,1,-1,7.0,7,1.0
1013,11,0.1,8,26,1,-1,7.0,7,1.0
1013,11,0.1,8,27,1,-1,7.0,7,1.0
1013,11,0.1,8,28,1,-1,7.0,7,1.0
1013,11,0.1,8,29,1,-1,7.0,7,1.0
1013,11,0.1,8,30,1,-1,7.0,7,1.0
1013,11,0.1,8,31,1,-1,7.0,7,1.0
1013,11,0.1,8,32,1,-1,7.0,7,1.0
1013,11,0.1,8,33,1,-1,7.0,7,1.0
1013,11,0.1,8,34,1,-1,7.0,7,1.0
1013,11,0.1,8,35,1,-1,7.0,7,1.0
1013,11,0.1,8,36,1,-1,7.0,7,1.0
1013,11,0.1,8,37,1,-1,7.0,7,1.0
1013,11,0.1,8,38,1,-1,7.0,7,1.0
1013,11,0.1,8,39,1,-1,7.0,7,1.0
1013,11,0.1,8,40,1,-1,7.0,7,1.0
1013,11,0.1,8,41,1,-1,7.0,7,1.0
1013,11,0.1,8,42,1,-1,7.0,7,1.0
1013,11,0.1,8,43,1,-1,7.0,7,1.0
1013,11,0.1,8,44,1,-1,7.0,7,1.0
1013,11,0.1,8,45,1,-1,7.0,7,1.0
1013,11,0.1,8,46,1,-1,7.0,7,1.0
1013,11,0.1,8,47,1,-1,7.0,7,1.0
1013,11,0.1,8,48,1,-1,7.0,7,1.0
1013,11,0.1,8,49,1,-1,7.0,7,1.0
1013,11,0.1,8,50,1,-1,7.0,7,1.0
1013,11,0.1,8,51,1,-1,7.0,7,1.0
1013,11,0.1,8,52,1,-1,7.0,7,1.0
1013,11,0.1,8,53,1,-1,7.0,7,1.0
1013,11,0.1,8,54,1,-1,7.0,7,1.0
1013,11,0.1,8,55,1,-1,7.0,7,1.0
1013,11,0.1,8,56,1,-1,7.0,7,1.0
1013,11,0.1,8,57,1,-1,7.0,7,1.0
1013,11,0.1,8,58,1,-1,7.0,7,1.0
1013,11,0.1,8,59,1,-1,7.0,7,1.0
1013,11,0.1,8,60,1,-1,7.0,7,1.0
1013,11,0.1,8,61,1,-1,7.0,7,1.0
1013,11,0.1,8,62,1,-1,7.0,7,1.0
1013,11,0.1,8,63,1,-1,7.0,7,1.0
1013,11,0.1,8,64,1,-1,7.0,7,1.0
1013,11,0.1,8,65,1,-1,7.0,7,1.0
1013,11,0.1,8,66,1,-1,7.0,7,1.0
1013,11,0.1,8,67,1,-1,7.0,7,1.0
1013,11,0.1,8,68,1,-1,7.0,7,1.0
1013,11,0.1,8,69,1,-1,7.0,7,1.0
1013,11,0.1,8,70,1,-1,7.0,7,1.0
1013,11,0.1,8,71,1,-1,7.0,7,1.0
1013,11,0.1,8,72,1,-1,7.0,7,1.0
1013,11,0.1,8,73,1,-1,7.0,7,1.0
1013,11,0.1,8,74,1,-1,7.0,7,1.0
1013,11,0.1,8,75,1,-1,7.0,7,1.0
1013,11,0.1,8,76,1,-1,7.0,7,1.0
1013,11,0.1,8,77,1,-1,7.0,7,1.0
1013,11,0.1,8,78,1,-1,7.0,7,1.0
1013,11,0.1,8,79,1,-1,7.0,7,1.0
1013,11,0.1,8,80,1,-1,7.0,7,1.0
1013,11,0.1,8,81,1,-1,7.0,7,1.0
1013,11,0.1,8,82,1,-1,7.0,7,1.0
1013,11,0.1,8,83,1,-1,7.0,7,1.0
1013,11,0.1,8,84,1,-1,7.0,7,1.0
1013,11,0.1,8,85,1,-1,7.0,7,1.0
1013,11,0.1,8,86,1,-1,7.0,7,1.0
1013,11,0.1,8,87,1,-1,7.0,7,1.0
1013,11,0.1,8,88,1,-1,7.0,7,1.0
1013,11,0.1,8,89,1,-1,7.0,7,1.0
1013,11,0.1,8,90,1,-1,7.0,7,1.0
1013,11,0.1,8,91,1,-1,7.0,7,1.0
1013,11,0.1,8,92,1,-1,7.0,7,1.0
1013,11,0.1,8,93,1,-1,7.0,7,1.0
1013,11,0.1,8,94,1,-1,7.0,7,1.0
1013,11,0.1,8,95,1,-1,7.0,7,1.0
1013,11,0.1,8,96,1,-1,7.0,7,1.0
1013,11,0.1,8,97,1,-1,7.0,7,1.0
1013,11,0.1,8,98,1,-1,7.0,7,1.0
1013,11,0.1,8,99,1,-1,7.0,7,1.0
1013,11,0.1,9,0,0,0,,7,
1013,11,0.1,9,1,1,-1,7.0,7,1.0
1013,11,0.1,9,2,1,-1,7.0,6,0.0
1013,11,0.1,9,3,0,0,6.0,5,0.0
1013,11,0.1,9,4,1,-1,5.0,5,1.0
1013,11,0.1,9,5,1,1,5.0,5,1.0
1013,11,0.1,9,6,0,0,5.0,5,1.0
1013,11,0.1,9,7,1,-1,5.0,5,1.0
1013,11,0.1,9,8,1,-1,5.0,5,1.0
1013,11,0.1,9,9,1,-1,5.0,5,1.0
1013,11,0.1,9,10,1,-1,5.0,5,1.0
1013,11,0.1,9,11,1,-1,5.0,5,1.0
1013,11,0.1,9,12,1,-1,5.0,5,1.0
1013,11,0.1,9,13,1,-1,5.0,5,1.0
1013,11,0.1,9,14,1,-1,5.0,5,1.0
1013,11,0.1,9,15,1,-1,5.0,5,1.0
1013,11,0.1,9,16,1,-1,5.0,5,1.0
1013,11,0.1,9,17,1,-1,5.0,5,1.0
1013,11,0.1,9,18,1,-1,5.0,5,1.0
1013,11,0.1,9,19,1,-1,5.0,5,1.0
